scheduled_date,player_name,position,team_market,rec_rec,rec_yds,targets,grades_pass_route,pff_snaps,avg_depth_of_target,drop_rate,route_rate,slot_rate,wide_rate,yards_per_reception,yprr
2024-08-31,Benji Gosnell,TE,Virginia Tech,1,9,43.0,69.7,666.0,5.9,5.9,82.0,32.9,11.7,10.7,1.19
2024-08-31,Stephen Gosnell,WR,Virginia Tech,1,21,45.0,65.2,607.0,14.2,6.7,94.7,27.7,72.0,18.0,1.68
2024-08-31,Junior Sherrill,WR,Vanderbilt,1,16,50.0,65.9,615.0,14.8,3.3,93.6,16.6,83.4,13.6,1.34
2024-08-31,Chris Brazzell II,WR,Tennessee,1,11,58.0,56.6,555.0,15.7,17.1,93.1,3.4,96.6,11.5,1.23
2024-08-31,Bru McCoy,WR,Tennessee,1,5,64.0,64.4,596.0,12.5,4.9,92.6,8.0,92.0,12.1,1.58
2024-08-31,Bru McCoy,WR,Tennessee,1,4,64.0,64.4,596.0,12.5,4.9,92.6,8.0,92.0,12.1,1.58
2024-08-31,Bru McCoy,WR,Tennessee,1,10,64.0,64.4,596.0,12.5,4.9,92.6,8.0,92.0,12.1,1.58
2024-08-31,Chris Brazzell II,WR,Tennessee,1,23,58.0,56.6,555.0,15.7,17.1,93.1,3.4,96.6,11.5,1.23
2024-08-31,Squirrel White,WR,Tennessee,1,11,54.0,63.2,432.0,12.3,5.6,94.3,93.9,5.3,11.2,1.66
2024-08-31,Bru McCoy,WR,Tennessee,1,37,64.0,64.4,596.0,12.5,4.9,92.6,8.0,92.0,12.1,1.58
2024-08-31,Bru McCoy,WR,Tennessee,1,24,64.0,64.4,596.0,12.5,4.9,92.6,8.0,92.0,12.1,1.58
2024-08-31,Bru McCoy,WR,Tennessee,1,9,64.0,64.4,596.0,12.5,4.9,92.6,8.0,92.0,12.1,1.58
2024-08-31,Chris Brazzell II,WR,Tennessee,1,7,58.0,56.6,555.0,15.7,17.1,93.1,3.4,96.6,11.5,1.23
2024-08-31,Squirrel White,WR,Tennessee,1,11,54.0,63.2,432.0,12.3,5.6,94.3,93.9,5.3,11.2,1.66
2024-08-31,Chris Brazzell II,WR,Tennessee,1,8,58.0,56.6,555.0,15.7,17.1,93.1,3.4,96.6,11.5,1.23
2024-08-31,Chris Brazzell II,WR,Tennessee,1,10,58.0,56.6,555.0,15.7,17.1,93.1,3.4,96.6,11.5,1.23
2024-08-31,Josh Kelly,WR,Texas Tech,1,13,123.0,78.9,768.0,7.3,6.3,94.1,91.7,8.3,11.7,2.27
2024-08-31,Josh Kelly,WR,Texas Tech,1,6,123.0,78.9,768.0,7.3,6.3,94.1,91.7,8.3,11.7,2.27
2024-08-31,Coy Eakin,WR,Texas Tech,1,13,82.0,60.9,816.0,11.5,10.9,94.1,10.3,89.3,13.3,1.37
2024-08-31,Coy Eakin,WR,Texas Tech,1,4,82.0,60.9,816.0,11.5,10.9,94.1,10.3,89.3,13.3,1.37
2024-08-31,Josh Kelly,WR,Texas Tech,1,9,123.0,78.9,768.0,7.3,6.3,94.1,91.7,8.3,11.7,2.27
2024-08-31,Caleb Douglas,WR,Texas Tech,1,12,96.0,71.6,731.0,12.8,4.8,95.3,11.6,88.1,15.0,2.0
2024-08-31,Coy Eakin,WR,Texas Tech,1,35,82.0,60.9,816.0,11.5,10.9,94.1,10.3,89.3,13.3,1.37
2024-08-31,Jalin Conyers,TE,Texas Tech,1,-7,42.0,68.3,430.0,7.4,6.3,88.2,55.9,7.1,10.7,1.43
2024-08-31,Caleb Douglas,WR,Texas Tech,1,14,96.0,71.6,731.0,12.8,4.8,95.3,11.6,88.1,15.0,2.0
2024-08-31,Caleb Douglas,WR,Texas Tech,1,4,96.0,71.6,731.0,12.8,4.8,95.3,11.6,88.1,15.0,2.0
2024-08-31,Josh Kelly,WR,Texas Tech,1,13,123.0,78.9,768.0,7.3,6.3,94.1,91.7,8.3,11.7,2.27
2024-08-31,Jalin Conyers,TE,Texas Tech,1,36,42.0,68.3,430.0,7.4,6.3,88.2,55.9,7.1,10.7,1.43
2024-08-31,Jalin Conyers,TE,Texas Tech,1,13,42.0,68.3,430.0,7.4,6.3,88.2,55.9,7.1,10.7,1.43
2024-08-31,Coy Eakin,WR,Texas Tech,1,1,82.0,60.9,816.0,11.5,10.9,94.1,10.3,89.3,13.3,1.37
2024-08-31,Coy Eakin,WR,Texas Tech,1,23,82.0,60.9,816.0,11.5,10.9,94.1,10.3,89.3,13.3,1.37
2024-08-31,Josh Kelly,WR,Texas Tech,1,14,123.0,78.9,768.0,7.3,6.3,94.1,91.7,8.3,11.7,2.27
2024-08-31,Josh Kelly,WR,Texas Tech,1,35,123.0,78.9,768.0,7.3,6.3,94.1,91.7,8.3,11.7,2.27
2024-08-31,Caleb Douglas,WR,Texas Tech,1,12,96.0,71.6,731.0,12.8,4.8,95.3,11.6,88.1,15.0,2.0
2024-08-31,Josh Kelly,WR,Texas Tech,1,23,123.0,78.9,768.0,7.3,6.3,94.1,91.7,8.3,11.7,2.27
2024-08-31,Josh Kelly,WR,Texas Tech,1,24,123.0,78.9,768.0,7.3,6.3,94.1,91.7,8.3,11.7,2.27
2024-08-31,Jalin Conyers,TE,Texas Tech,1,12,42.0,68.3,430.0,7.4,6.3,88.2,55.9,7.1,10.7,1.43
2024-08-31,Josh Kelly,WR,Texas Tech,1,4,123.0,78.9,768.0,7.3,6.3,94.1,91.7,8.3,11.7,2.27
2024-08-31,Josh Kelly,WR,Texas Tech,1,15,123.0,78.9,768.0,7.3,6.3,94.1,91.7,8.3,11.7,2.27
2024-08-31,Jalin Conyers,TE,Texas Tech,1,9,42.0,68.3,430.0,7.4,6.3,88.2,55.9,7.1,10.7,1.43
2024-08-31,Treon Sibley,WR,Liberty,1,4,45.0,66.1,529.0,14.8,20.0,93.6,23.8,76.2,18.2,2.32
2024-08-31,Treon Sibley,WR,Liberty,1,6,45.0,66.1,529.0,14.8,20.0,93.6,23.8,76.2,18.2,2.32
2024-08-31,Tyson Mobley,WR,Liberty,1,8,48.0,61.0,442.0,11.1,9.7,93.6,33.2,66.4,9.5,1.29
2024-08-31,Elijah Canion,WR,Liberty,1,17,44.0,69.8,444.0,14.3,7.4,93.9,7.1,92.9,14.2,1.92
2024-08-31,Treon Sibley,WR,Liberty,1,70,45.0,66.1,529.0,14.8,20.0,93.6,23.8,76.2,18.2,2.32
2024-08-31,Tyson Mobley,WR,Liberty,1,7,48.0,61.0,442.0,11.1,9.7,93.6,33.2,66.4,9.5,1.29
2024-08-31,Elijah Canion,WR,Liberty,1,50,44.0,69.8,444.0,14.3,7.4,93.9,7.1,92.9,14.2,1.92
2024-08-31,Treon Sibley,WR,Liberty,1,12,45.0,66.1,529.0,14.8,20.0,93.6,23.8,76.2,18.2,2.32
2024-08-31,Treon Sibley,WR,Liberty,1,17,45.0,66.1,529.0,14.8,20.0,93.6,23.8,76.2,18.2,2.32
2024-08-31,Elijah Canion,WR,Liberty,1,10,44.0,69.8,444.0,14.3,7.4,93.9,7.1,92.9,14.2,1.92
2024-09-01,Kordell David,WR,New Mexico State,1,-5,52.0,49.6,660.0,16.0,18.2,92.1,17.9,82.1,10.6,0.63
2024-09-01,PJ Johnson III,WR,New Mexico State,1,16,40.0,61.5,554.0,16.4,0.0,92.9,15.2,84.8,18.2,1.25
2024-09-01,TJ Pride,WR,New Mexico State,1,8,51.0,64.4,487.0,10.0,2.9,93.0,96.3,3.7,11.0,1.35
2024-09-01,PJ Johnson III,WR,New Mexico State,1,19,40.0,61.5,554.0,16.4,0.0,92.9,15.2,84.8,18.2,1.25
2024-09-01,TJ Pride,WR,New Mexico State,1,4,51.0,64.4,487.0,10.0,2.9,93.0,96.3,3.7,11.0,1.35
2024-09-01,Kordell David,WR,New Mexico State,1,5,52.0,49.6,660.0,16.0,18.2,92.1,17.9,82.1,10.6,0.63
2024-09-01,Kordell David,WR,New Mexico State,1,13,52.0,49.6,660.0,16.0,18.2,92.1,17.9,82.1,10.6,0.63
2024-08-29,Noah Rogers,WR,North Carolina State,1,16,48.0,65.6,380.0,12.0,5.6,92.1,9.9,90.1,13.9,2.04
2024-08-29,Noah Rogers,WR,North Carolina State,1,18,48.0,65.6,380.0,12.0,5.6,92.1,9.9,90.1,13.9,2.04
2024-08-29,Justin Joly,TE,North Carolina State,1,21,57.0,72.3,633.0,10.1,6.5,89.6,62.1,2.9,15.4,1.79
2024-08-29,Justin Joly,TE,North Carolina State,1,8,57.0,72.3,633.0,10.1,6.5,89.6,62.1,2.9,15.4,1.79
2024-08-29,Noah Rogers,WR,North Carolina State,1,9,48.0,65.6,380.0,12.0,5.6,92.1,9.9,90.1,13.9,2.04
2024-08-29,Justin Joly,TE,North Carolina State,1,3,57.0,72.3,633.0,10.1,6.5,89.6,62.1,2.9,15.4,1.79
2024-08-29,Justin Joly,TE,North Carolina State,1,21,57.0,72.3,633.0,10.1,6.5,89.6,62.1,2.9,15.4,1.79
2024-08-29,Justin Joly,TE,North Carolina State,1,22,57.0,72.3,633.0,10.1,6.5,89.6,62.1,2.9,15.4,1.79
2024-08-31,Devin McCuin,WR,UTSA,1,16,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Houston Thomas,TE,UTSA,1,18,52.0,69.3,528.0,9.4,2.9,81.8,50.6,6.2,13.8,1.68
2024-08-31,Devin McCuin,WR,UTSA,1,2,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Devin McCuin,WR,UTSA,1,10,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Devin McCuin,WR,UTSA,1,9,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Devin McCuin,WR,UTSA,1,6,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Devin McCuin,WR,UTSA,1,6,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Willie McCoy,WR,UTSA,1,2,62.0,55.7,482.0,15.4,28.9,93.3,11.0,89.0,19.8,1.91
2024-08-31,Patrick Overmyer,TE,UTSA,1,7,44.0,60.8,424.0,7.3,11.4,87.4,58.8,5.9,9.1,1.36
2024-08-31,Devin McCuin,WR,UTSA,1,7,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Devin McCuin,WR,UTSA,1,4,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Willie McCoy,WR,UTSA,1,6,62.0,55.7,482.0,15.4,28.9,93.3,11.0,89.0,19.8,1.91
2024-08-31,Willie McCoy,WR,UTSA,1,45,62.0,55.7,482.0,15.4,28.9,93.3,11.0,89.0,19.8,1.91
2024-08-31,Devin McCuin,WR,UTSA,1,8,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Qua Ashley,RB,Kennesaw State,1,51,41.0,65.3,412.0,-1.0,12.1,69.4,1.3,0.4,8.9,1.62
2024-08-31,Blake Bohannon,WR,Kennesaw State,1,5,47.0,62.4,544.0,11.6,4.0,95.8,0.8,98.7,12.0,1.27
2024-08-31,Devin McCuin,WR,UTSA,1,4,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Houston Thomas,TE,UTSA,1,2,52.0,69.3,528.0,9.4,2.9,81.8,50.6,6.2,13.8,1.68
2024-08-31,Patrick Overmyer,TE,UTSA,1,8,44.0,60.8,424.0,7.3,11.4,87.4,58.8,5.9,9.1,1.36
2024-08-31,Chris Carpenter,WR,UTSA,1,-2,63.0,58.9,589.0,11.1,13.3,94.3,38.0,61.5,12.5,1.41
2024-08-31,Tykeem Wallace,WR,Kennesaw State,1,24,44.0,58.0,456.0,7.9,4.0,97.6,96.8,3.2,8.3,0.82
2024-08-31,Devin McCuin,WR,UTSA,1,7,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-08-31,Tykeem Wallace,WR,Kennesaw State,1,14,44.0,58.0,456.0,7.9,4.0,97.6,96.8,3.2,8.3,0.82
2024-08-31,Patrick Overmyer,TE,UTSA,1,16,44.0,60.8,424.0,7.3,11.4,87.4,58.8,5.9,9.1,1.36
2024-08-31,Willie McCoy,WR,UTSA,1,6,62.0,55.7,482.0,15.4,28.9,93.3,11.0,89.0,19.8,1.91
2024-08-31,Houston Thomas,TE,UTSA,1,8,52.0,69.3,528.0,9.4,2.9,81.8,50.6,6.2,13.8,1.68
2024-08-31,Blake Bohannon,WR,Kennesaw State,1,10,47.0,62.4,544.0,11.6,4.0,95.8,0.8,98.7,12.0,1.27
2024-08-31,Anthony Smith,WR,East Carolina,1,8,84.0,69.0,686.0,17.8,6.7,94.6,5.9,93.3,19.2,2.19
2024-08-31,Anthony Smith,WR,East Carolina,1,39,84.0,69.0,686.0,17.8,6.7,94.6,5.9,93.3,19.2,2.19
2024-08-31,Jhari Patterson,WR,East Carolina,1,18,40.0,72.3,276.0,5.1,5.9,94.6,93.9,4.1,8.4,1.93
2024-08-31,Anthony Smith,WR,East Carolina,1,11,84.0,69.0,686.0,17.8,6.7,94.6,5.9,93.3,19.2,2.19
2024-08-31,Winston Wright Jr.,WR,East Carolina,1,9,74.0,71.4,513.0,7.1,5.2,94.2,94.5,2.1,10.5,1.88
2024-08-31,Jhari Patterson,WR,East Carolina,1,10,40.0,72.3,276.0,5.1,5.9,94.6,93.9,4.1,8.4,1.93
2024-08-31,Winston Wright Jr.,WR,East Carolina,1,5,74.0,71.4,513.0,7.1,5.2,94.2,94.5,2.1,10.5,1.88
2024-08-31,Anthony Smith,WR,East Carolina,1,18,84.0,69.0,686.0,17.8,6.7,94.6,5.9,93.3,19.2,2.19
2024-08-31,Winston Wright Jr.,WR,East Carolina,1,10,74.0,71.4,513.0,7.1,5.2,94.2,94.5,2.1,10.5,1.88
2024-08-31,Anthony Smith,WR,East Carolina,1,10,84.0,69.0,686.0,17.8,6.7,94.6,5.9,93.3,19.2,2.19
2024-08-31,Brennan Presley,WR,Oklahoma State,1,3,131.0,75.2,649.0,5.8,3.3,92.7,80.6,16.8,8.6,1.95
2024-08-31,Brennan Presley,WR,Oklahoma State,1,0,131.0,75.2,649.0,5.8,3.3,92.7,80.6,16.8,8.6,1.95
2024-08-31,Rashod Owens,WR,Oklahoma State,1,6,58.0,61.7,611.0,13.5,3.0,94.2,14.5,85.5,16.2,1.44
2024-08-31,Brennan Presley,WR,Oklahoma State,1,6,131.0,75.2,649.0,5.8,3.3,92.7,80.6,16.8,8.6,1.95
2024-08-31,De'Zhaun Stribling,WR,Oklahoma State,1,7,92.0,77.5,614.0,14.7,5.5,94.0,11.2,88.8,17.0,2.44
2024-08-31,Brennan Presley,WR,Oklahoma State,1,6,131.0,75.2,649.0,5.8,3.3,92.7,80.6,16.8,8.6,1.95
2024-08-31,De'Zhaun Stribling,WR,Oklahoma State,1,16,92.0,77.5,614.0,14.7,5.5,94.0,11.2,88.8,17.0,2.44
2024-08-31,Brennan Presley,WR,Oklahoma State,1,6,131.0,75.2,649.0,5.8,3.3,92.7,80.6,16.8,8.6,1.95
2024-08-31,De'Zhaun Stribling,WR,Oklahoma State,1,15,92.0,77.5,614.0,14.7,5.5,94.0,11.2,88.8,17.0,2.44
2024-08-31,Rashod Owens,WR,Oklahoma State,1,17,58.0,61.7,611.0,13.5,3.0,94.2,14.5,85.5,16.2,1.44
2024-08-31,Brennan Presley,WR,Oklahoma State,1,4,131.0,75.2,649.0,5.8,3.3,92.7,80.6,16.8,8.6,1.95
2024-08-31,De'Zhaun Stribling,WR,Oklahoma State,1,8,92.0,77.5,614.0,14.7,5.5,94.0,11.2,88.8,17.0,2.44
2024-08-31,De'Zhaun Stribling,WR,Oklahoma State,1,10,92.0,77.5,614.0,14.7,5.5,94.0,11.2,88.8,17.0,2.44
2024-08-31,Brennan Presley,WR,Oklahoma State,1,10,131.0,75.2,649.0,5.8,3.3,92.7,80.6,16.8,8.6,1.95
2024-08-31,Rashod Owens,WR,Oklahoma State,1,58,58.0,61.7,611.0,13.5,3.0,94.2,14.5,85.5,16.2,1.44
2024-08-31,De'Zhaun Stribling,WR,Oklahoma State,1,27,92.0,77.5,614.0,14.7,5.5,94.0,11.2,88.8,17.0,2.44
2024-08-31,Chris Bell,WR,Louisville,1,24,62.0,67.6,740.0,11.8,8.5,95.4,6.7,93.3,17.1,1.79
2024-08-31,Ja'Corey Brooks,WR,Louisville,1,11,93.0,79.7,694.0,15.1,10.3,95.2,10.9,89.1,16.6,2.57
2024-08-31,Ja'Corey Brooks,WR,Louisville,1,8,93.0,79.7,694.0,15.1,10.3,95.2,10.9,89.1,16.6,2.57
2024-08-31,Ja'Corey Brooks,WR,Louisville,1,12,93.0,79.7,694.0,15.1,10.3,95.2,10.9,89.1,16.6,2.57
2024-08-31,Ja'Corey Brooks,WR,Louisville,1,9,93.0,79.7,694.0,15.1,10.3,95.2,10.9,89.1,16.6,2.57
2024-08-31,Ja'Corey Brooks,WR,Louisville,1,2,93.0,79.7,694.0,15.1,10.3,95.2,10.9,89.1,16.6,2.57
2024-08-31,Ja'Corey Brooks,WR,Louisville,1,20,93.0,79.7,694.0,15.1,10.3,95.2,10.9,89.1,16.6,2.57
2024-08-31,Ja'Corey Brooks,WR,Louisville,1,21,93.0,79.7,694.0,15.1,10.3,95.2,10.9,89.1,16.6,2.57
2024-09-01,Eric Singleton Jr.,WR,Georgia Tech,1,12,90.0,70.7,642.0,12.7,6.7,96.3,30.8,69.2,13.5,2.23
2024-09-01,Eric Singleton Jr.,WR,Georgia Tech,1,10,90.0,70.7,642.0,12.7,6.7,96.3,30.8,69.2,13.5,2.23
2024-09-01,Malik Rutherford,WR,Georgia Tech,1,5,83.0,73.9,596.0,6.5,8.8,95.8,78.5,18.3,11.3,2.35
2024-09-01,Malik Rutherford,WR,Georgia Tech,1,2,83.0,73.9,596.0,6.5,8.8,95.8,78.5,18.3,11.3,2.35
2024-09-01,Malik Rutherford,WR,Georgia Tech,1,20,83.0,73.9,596.0,6.5,8.8,95.8,78.5,18.3,11.3,2.35
2024-09-01,Dorian Fleming,TE,Georgia State,1,13,75.0,69.3,726.0,7.7,7.4,85.7,54.0,4.9,11.3,1.42
2024-09-01,Ted Hurst,WR,Georgia State,1,14,100.0,73.7,764.0,17.2,9.7,93.7,18.5,81.5,17.2,2.09
2024-09-01,Malik Rutherford,WR,Georgia Tech,1,3,83.0,73.9,596.0,6.5,8.8,95.8,78.5,18.3,11.3,2.35
2024-09-01,Malik Rutherford,WR,Georgia Tech,1,18,83.0,73.9,596.0,6.5,8.8,95.8,78.5,18.3,11.3,2.35
2024-09-01,Dorian Fleming,TE,Georgia State,1,3,75.0,69.3,726.0,7.7,7.4,85.7,54.0,4.9,11.3,1.42
2024-09-01,Malik Rutherford,WR,Georgia Tech,1,52,83.0,73.9,596.0,6.5,8.8,95.8,78.5,18.3,11.3,2.35
2024-09-01,Petey Tucker,WR,Georgia State,1,7,47.0,58.8,511.0,7.8,14.3,93.0,18.7,81.3,10.8,1.07
2024-09-01,Petey Tucker,WR,Georgia State,1,8,47.0,58.8,511.0,7.8,14.3,93.0,18.7,81.3,10.8,1.07
2024-09-01,Dorian Fleming,TE,Georgia State,1,24,75.0,69.3,726.0,7.7,7.4,85.7,54.0,4.9,11.3,1.42
2024-09-01,Eric Singleton Jr.,WR,Georgia Tech,1,9,90.0,70.7,642.0,12.7,6.7,96.3,30.8,69.2,13.5,2.23
2024-09-01,Eric Singleton Jr.,WR,Georgia Tech,1,12,90.0,70.7,642.0,12.7,6.7,96.3,30.8,69.2,13.5,2.23
2024-09-01,Malik Rutherford,WR,Georgia Tech,1,31,83.0,73.9,596.0,6.5,8.8,95.8,78.5,18.3,11.3,2.35
2024-09-01,Michel Dukes,RB,Georgia State,1,8,48.0,80.5,325.0,0.0,4.4,82.5,7.9,10.1,8.3,1.91
2024-09-01,Ted Hurst,WR,Georgia State,1,12,100.0,73.7,764.0,17.2,9.7,93.7,18.5,81.5,17.2,2.09
2024-09-01,Dorian Fleming,TE,Georgia State,1,28,75.0,69.3,726.0,7.7,7.4,85.7,54.0,4.9,11.3,1.42
2024-09-01,Michel Dukes,RB,Georgia State,1,2,48.0,80.5,325.0,0.0,4.4,82.5,7.9,10.1,8.3,1.91
2024-08-29,Junior Vandeross III,WR,Toledo,1,8,117.0,82.3,682.0,8.5,3.4,94.7,80.9,17.1,11.3,2.25
2024-08-29,Anthony Torres,TE,Toledo,1,14,49.0,65.3,792.0,9.0,8.8,80.0,25.5,2.0,13.0,1.11
2024-08-29,Anthony Torres,TE,Toledo,1,11,49.0,65.3,792.0,9.0,8.8,80.0,25.5,2.0,13.0,1.11
2024-08-29,Jerjuan Newton,WR,Toledo,1,5,113.0,82.6,767.0,11.3,5.3,94.6,28.0,71.0,14.3,2.35
2024-08-29,Junior Vandeross III,WR,Toledo,1,9,117.0,82.3,682.0,8.5,3.4,94.7,80.9,17.1,11.3,2.25
2024-08-29,Junior Vandeross III,WR,Toledo,1,10,117.0,82.3,682.0,8.5,3.4,94.7,80.9,17.1,11.3,2.25
2024-08-29,Jerjuan Newton,WR,Toledo,1,16,113.0,82.6,767.0,11.3,5.3,94.6,28.0,71.0,14.3,2.35
2024-08-29,Jerjuan Newton,WR,Toledo,1,54,113.0,82.6,767.0,11.3,5.3,94.6,28.0,71.0,14.3,2.35
2024-08-29,Jerjuan Newton,WR,Toledo,1,14,113.0,82.6,767.0,11.3,5.3,94.6,28.0,71.0,14.3,2.35
2024-08-29,Anthony Torres,TE,Toledo,1,14,49.0,65.3,792.0,9.0,8.8,80.0,25.5,2.0,13.0,1.11
2024-08-29,Jerjuan Newton,WR,Toledo,1,9,113.0,82.6,767.0,11.3,5.3,94.6,28.0,71.0,14.3,2.35
2024-08-29,Junior Vandeross III,WR,Toledo,1,10,117.0,82.3,682.0,8.5,3.4,94.7,80.9,17.1,11.3,2.25
2024-08-31,Christian Fitzpatrick,WR,Marshall,1,10,79.0,65.8,723.0,14.1,7.9,95.3,29.3,69.3,16.8,1.72
2024-08-31,Chuck Montgomery,WR,Marshall,1,7,48.0,67.8,376.0,9.1,3.1,93.6,92.0,7.4,12.2,2.15
2024-08-31,Christian Fitzpatrick,WR,Marshall,1,7,79.0,65.8,723.0,14.1,7.9,95.3,29.3,69.3,16.8,1.72
2024-08-31,Christian Fitzpatrick,WR,Marshall,1,13,79.0,65.8,723.0,14.1,7.9,95.3,29.3,69.3,16.8,1.72
2024-08-31,Christian Fitzpatrick,WR,Marshall,1,67,79.0,65.8,723.0,14.1,7.9,95.3,29.3,69.3,16.8,1.72
2024-08-31,Chuck Montgomery,WR,Marshall,1,2,48.0,67.8,376.0,9.1,3.1,93.6,92.0,7.4,12.2,2.15
2024-08-31,Chuck Montgomery,WR,Marshall,1,26,48.0,67.8,376.0,9.1,3.1,93.6,92.0,7.4,12.2,2.15
2024-08-31,Chuck Montgomery,WR,Marshall,1,9,48.0,67.8,376.0,9.1,3.1,93.6,92.0,7.4,12.2,2.15
2024-09-01,Jalen Royals,WR,Utah State,1,16,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-09-01,Otto Tia,WR,Utah State,1,13,66.0,56.8,739.0,8.7,13.7,93.8,15.2,84.5,9.9,1.07
2024-09-01,Jalen Royals,WR,Utah State,1,2,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-09-01,Kyrese White,WR,Utah State,1,57,70.0,66.5,523.0,10.6,8.5,95.4,93.8,5.9,11.0,1.63
2024-09-01,Kyrese White,WR,Utah State,1,21,70.0,66.5,523.0,10.6,8.5,95.4,93.8,5.9,11.0,1.63
2024-09-01,Otto Tia,WR,Utah State,1,9,66.0,56.8,739.0,8.7,13.7,93.8,15.2,84.5,9.9,1.07
2024-09-01,Jalen Royals,WR,Utah State,1,8,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-09-01,Kyrese White,WR,Utah State,1,53,70.0,66.5,523.0,10.6,8.5,95.4,93.8,5.9,11.0,1.63
2024-09-01,Jalen Royals,WR,Utah State,1,30,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-09-01,Grant Page,WR,Utah State,1,8,43.0,55.9,474.0,8.3,8.3,92.2,17.4,82.6,8.5,1.13
2024-09-01,Jalen Royals,WR,Utah State,1,21,81.0,80.6,462.0,9.4,5.2,96.6,22.1,77.9,15.3,3.0
2024-08-31,Sean Atkins,WR,South Florida,1,7,113.0,66.7,786.0,6.4,8.0,92.2,92.2,6.1,10.2,1.86
2024-08-31,Sean Atkins,WR,South Florida,1,11,113.0,66.7,786.0,6.4,8.0,92.2,92.2,6.1,10.2,1.86
2024-08-31,Sean Atkins,WR,South Florida,1,6,113.0,66.7,786.0,6.4,8.0,92.2,92.2,6.1,10.2,1.86
2024-08-31,Sean Atkins,WR,South Florida,1,18,113.0,66.7,786.0,6.4,8.0,92.2,92.2,6.1,10.2,1.86
2024-08-31,Michael Brown-Stephens,WR,South Florida,1,12,62.0,63.4,578.0,16.6,9.4,92.9,9.0,89.3,13.1,1.15
2024-08-31,Joshua Porter,WR,South Florida,1,6,41.0,57.7,358.0,10.1,10.7,94.4,73.2,25.5,9.2,1.06
2024-08-31,Michael Brown-Stephens,WR,South Florida,1,15,62.0,63.4,578.0,16.6,9.4,92.9,9.0,89.3,13.1,1.15
2024-08-30,Kamdyn Benjamin,WR,Tulsa,1,36,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-08-30,Kamdyn Benjamin,WR,Tulsa,1,1,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-08-30,Kamdyn Benjamin,WR,Tulsa,1,8,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-08-30,Kamdyn Benjamin,WR,Tulsa,1,15,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-08-30,Kamdyn Benjamin,WR,Tulsa,1,5,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-09-01,Keelan Marion,WR,BYU,1,10,41.0,65.9,457.0,16.0,7.7,94.8,31.6,68.0,14.4,1.46
2024-09-01,Chase Roberts,WR,BYU,1,6,72.0,80.3,643.0,13.0,5.5,92.6,40.2,59.5,16.4,2.6
2024-09-01,Chase Roberts,WR,BYU,1,8,72.0,80.3,643.0,13.0,5.5,92.6,40.2,59.5,16.4,2.6
2024-09-01,Chase Roberts,WR,BYU,1,24,72.0,80.3,643.0,13.0,5.5,92.6,40.2,59.5,16.4,2.6
2024-09-01,Chase Roberts,WR,BYU,1,13,72.0,80.3,643.0,13.0,5.5,92.6,40.2,59.5,16.4,2.6
2024-09-01,Chase Roberts,WR,BYU,1,18,72.0,80.3,643.0,13.0,5.5,92.6,40.2,59.5,16.4,2.6
2024-09-01,Keelan Marion,WR,BYU,1,52,41.0,65.9,457.0,16.0,7.7,94.8,31.6,68.0,14.4,1.46
2024-09-01,Chase Roberts,WR,BYU,1,14,72.0,80.3,643.0,13.0,5.5,92.6,40.2,59.5,16.4,2.6
2024-09-01,Chase Roberts,WR,BYU,1,25,72.0,80.3,643.0,13.0,5.5,92.6,40.2,59.5,16.4,2.6
2024-09-01,Keelan Marion,WR,BYU,1,-1,41.0,65.9,457.0,16.0,7.7,94.8,31.6,68.0,14.4,1.46
2024-08-30,Jimmy Horn Jr.,WR,Colorado,1,9,53.0,65.1,385.0,7.8,5.1,93.7,90.9,5.6,11.9,1.64
